"E01001004",2129,678
"E01001005",1687,329
"E01001006",1558,562
"E01001007",1968,425
"E01001008",1608,566
"E01001009",1846,412
"E01001010",1514,698
"E01001011",1868,427
"E01001012",1922,430
"E01001013",2018,702
"E01001014",2663,858
"E01001015",1440,890
"E01001016",1705,1009
"E01001017",1624,939
"E01001018",1556,1050
"E01001019",1511,944
"E01001020",1630,1056
"E01001021",1332,879
"E01001022",1446,952
"E01001023",1314,714
"E01001024",1428,829
"E01001025",1296,854
"E01001026",1729,1145
"E01001027",1582,932
"E01001028",1630,747
"E01001029",1593,725
"E01001030",1411,746
"E01001031",1466,799
"E01001032",1396,806
"E01001033",1616,705
"E01001034",1516,682
"E01001035",1760,688
"E01001036",1521,685
"E01001037",1396,653
"E01001038",1792,816
"E01001039",1474,725
"E01001040",1708,870
"E01001041",1611,719
"E01001042",1818,720
"E01001043",2578,811
"E01001044",1922,632
"E01001045",1820,663
"E01001046",1751,468
"E01001047",1673,680
"E01001048",1942,524
"E01001049",1419,516
"E01001050",1646,571
"E01001051",1549,917
"E01001052",1447,774
"E01001053",1513,965
"E01001054",1710,995
"E01001055",1595,1044
"E01001056",1851,1021
"E01001057",1814,975
"E01001058",1326,792
"E01001059",1396,855
"E01001060",1581,997
"E01001061",1533,1009
"E01001062",1567,806
"E01001063",1539,831
"E01001064",1568,829
"E01001065",1334,815
"E01001066",1369,730
"E01001067",1631,857
"E01001068",1924,1135
"E01001069",1385,752
"E01001070",1726,954
"E01001071",1891,1144
"E01001072",1488,860
"E01001073",1441,767
"E01001074",1933,967
"E01001075",1547,897
"E01001076",1606,1030
"E01001077",1396,967
"E01001078",1404,880
"E01001079",1681,1083
"E01001080",1678,1040
"E01001081",1409,924
"E01001082",1627,1069
"E01001083",1609,454
"E01001084",1828,563
"E01001085",1606,357
"E01001086",1750,509
"E01001087",2195,489
"E01001088",1709,509
"E01001089",1907,499
"E01001090",2287,638
"E01001091",1585,412
"E01001092",1777,804
"E01001093",1738,813
"E01001094",1585,718
"E01001095",1468,729
"E01001096",1534,788
"E01001097",2103,1040
"E01001098",1452,773
"E01001099",1477,761
"E01001100",1473,786
"E01001101",1423,834
"E01001102",1463,846
"E01001103",1680,1042
"E01001104",1665,965
"E01001105",1729,1212
"E01001106",1490,995
"E01001107",1616,808
"E01001108",1711,971
"E01001109",2039,730
"E01001110",1787,528
"E01001111",1607,508
"E01001112",1718,623
"E01001113",1828,612
"E01001114",1400,433
"E01001115",1706,550
"E01001116",1359,453
"E01001117",2761,658
"E01001118",1882,606
"E01001119",1470,1040
"E01001120",1263,772
"E01001121",1308,798
"E01001122",1539,737
"E01001123",1514,914
"E01001124",1573,916
"E01001125",1650,925
"E01001126",1402,912
"E01001127",1607,918
"E01001128",1611,759
"E01001129",1455,874
"E01001130",1776,642
"E01001131",1563,964
"E01001132",1464,852
"E01001133",1557,920
"E01001134",1617,880
"E01001135",1646,935
"E01001136",1880,662
"E01001137",1769,683
"E01001138",1582,642
"E01001139",1602,611
"E01001140",1613,608
"E01001141",1246,482
"E01001142",1526,569
"E01001143",1941,726
"E01001144",1673,576
"E01001145",1686,636
"E01001146",1615,562
"E01001147",1622,549
"E01001148",1613,540
"E01001149",1572,558
"E01001150",1655,625
"E01001151",1600,527
"E01001152",1671,459
"E01001153",1619,441
"E01001154",1969,617
"E01001155",1603,413
"E01001156",1718,706
"E01001157",1703,580
"E01001158",1564,591
"E01001159",1801,633
"E01001160",1881,508
"E01001161",1849,570
"E01001162",1724,650
"E01001163",1939,694
"E01001164",1903,625
"E01001165",1656,693
